78E996C	28	GARANTIR TECHNOLOGIES PRIVATE LIMITED
78E996D	28	Lorch Schweisstechnik GmbH
78E996E	28	Bita-International Co.,Ltd
78E9CF	24	TELLESCOM INDUSTRIA E COMERCIO EM TELECOMUNICACAO
78EB14	24	SHENZHEN FAST TECHNOLOGIES CO.,LTD
78EB39	24	Instituto Nacional de Tecnología Industrial
78EB46	24	HUAWEI TECHNOLOGIES CO.,LTD
78EC22	24	Shanghai Qihui Telecom Technology Co., LTD
78EC74	24	Kyland-USA
78ECB5	24	Ruijie Networks Co.,LTD
78ED25	24	New H3C Technologies Co., Ltd
78EDBC	24	OnePlus Technology (Shenzhen) Co., Ltd
78EE4C	24	Espressif Inc.
78EF4C	24	Unetconvergence Co., Ltd.
78F09B	24	Huawei Device Co., Ltd.
78F1C6	24	Cisco Systems, Inc
78F235	24	Sichuan AI-Link Technology Co., Ltd.
78F238	24	Samsung Electronics Co.,Ltd
78F276	24	Cyklop Fastjet Technologies (Shanghai) Inc.
78F29E	24	PEGATRON CORPORATION
78F505	24	Murata Manufacturing Co., Ltd.
78F557	24	HUAWEI TECHNOLOGIES CO.,LTD
78F5E5	24	BEGA Gantenbrink-Leuchten KG
78F5FD	24	HUAWEI TECHNOLOGIES CO.,LTD
78F7A3	24	Opentext
78F7BE	24	Samsung Electronics Co.,Ltd
78F7D0	24	Silverbrook Research
78F882	24	LG Electronics (Mobile Communications)
78F8B8	24	Rako Controls Ltd
78F944	24	Private
78F9B4	24	Nokia Solutions and Networks GmbH & Co. KG
78FBD8	24	Apple, Inc.
78FC14	24	Family Zone Cyber Safety Ltd
78FD94	24	Apple, Inc.
78FDF1	24	Shenzhen Huadian Communication Co., Ltd
78FE3D	24	Juniper Networks
78FE41	24	Socus networks
78FEE2	24	Shanghai Diveo Technology Co., Ltd
78FF57	24	Intel Corporate
78FFCA	24	TECNO MOBILE LIMITED
7C004D	24	HUAWEI TECHNOLOGIES CO.,LTD
7C010A	24	Texas Instruments
7C013E	24	GSD VIET NAM TECHNOLOGY COMPANY LIMITED
7C0187	24	Curtis Instruments, Inc.
7C0191	24	Apple, Inc.
7C02BC	24	Hansung Electronics Co. LTD
7C034C	24	Sagemcom Broadband SAS
7C035E	24	Xiaomi Communications Co Ltd
7C03AB	24	Xiaomi Communications Co Ltd
7C03C9	24	Shenzhen YOUHUA Technology Co., Ltd
7C03D8	24	Sagemcom Broadband SAS
7C04D0	24	Apple, Inc.
7C0507	24	PEGATRON CORPORATION
7C051E	24	RAFAEL LTD.
7C0623	24	Ultra Electronics Sonar System Division
7C08D9	24	Shanghai B-Star Technology Co
7C092B	24	Bekey A/S
7C0A3F	24	Samsung Electronics Co.,Ltd
7C0A50	24	J-MEX Inc.
7C0BC6	24	Samsung Electronics Co.,Ltd
7C0C5F	24	Espressif Inc.
7C0C92	24	Suzhou Mobydata Smart System Co.,Ltd.
7C0CF6	24	Guangdong Huiwei High-tech Co., Ltd.
7C0CFA	24	HUAWEI TECHNOLOGIES CO.,LTD
7C0ECE	24	Cisco Systems, Inc
7C1015	24	Brilliant Home Technology, Inc.
7C10C9	24	ASUSTek COMPUTER INC.
7C11BE	24	Apple, Inc.
7C11CB	24	HUAWEI TECHNOLOGIES CO.,LTD
7C11CD	24	QianTang Technology
7C131D	24	SERNET (SUZHOU) TECHNOLOGIES CORPORATION
7C1476	24	Damall Technologies SAS
7C152D	24	Renesas Electronics (Penang) Sdn. Bhd.
7C160D	24	Saia-Burgess Controls AG
7C162A	24	Huawei Device Co., Ltd.
7C1689	24	Sagemcom Broadband SAS
7C1779	24	EM Microelectronic
7C18CD	24	E-TRON Co.,Ltd.
7C1A03	24	8Locations Co., Ltd.
7C1AC0	24	HUAWEI TECHNOLOGIES CO.,LTD
7C1AFC	24	Dalian Co-Edifice Video Technology Co., Ltd
7C1B93	24	Huawei Device Co., Ltd.
7C1C4E	24	LG Innotek
7C1C68	24	Samsung Electronics Co.,Ltd
7C1CF1	24	HUAWEI TECHNOLOGIES CO.,LTD
7C1DD9	24	Xiaomi Communications Co Ltd
7C1E06	24	New H3C Technologies Co., Ltd
7C1E4A	24	FORTUNE MARKETING PRIVATE LIMITED
7C1E52	24	Microsoft
7C1EB3	24	2N TELEKOMUNIKACE a.s.
7C2048	24	KoamTac
7C2064	24	Alcatel-Lucent IPD
7C210D	24	Cisco Systems, Inc
7C210E	24	Cisco Systems, Inc
7C214A	24	Intel Corporate
7C21D8	24	Shenzhen Think Will Communication Technology co., LTD.
7C2302	24	Samsung Electronics Co.,Ltd
7C240C	24	Telechips, Inc.
7C246A	24	Scita Solutions
7C2499	24	Apple, Inc.
7C2586	24	Juniper Networks
7C2587	24	chaowifi.com
7C25DA	24	FN-LINK TECHNOLOGY LIMITED
7C2634	24	Commscope
7C2664	24	Sagemcom Broadband SAS
7C273C	24	Shenzhen Yunlink Technology Co., Ltd
7C27BC	24	Hui Zhou Gaoshengda Technology Co.,LTD
7C296F	24	Apple, Inc.
7C2A31	24	Intel Corporate
7C2ACA	24	Apple, Inc.
7C2ADB	24	Xiaomi Communications Co Ltd
7C2BE1	24	Shenzhen Ferex Electrical Co.,Ltd
7C2C67	24	Espressif Inc.
7C2CF3	24	Secure Electrans Ltd
7C2E0D	24	Blackmagic Design
7C2EBD	24	Google, Inc.
7C2EDD	24	Samsung Electronics Co.,Ltd
7C2F80	24	Gigaset Communications GmbH
7C310E	24	Cisco Systems, Inc
7C3180	24	SMK corporation
7C31FA	24	Silicon Laboratories
7C336E	24	MEG Electronics Inc.
7C33F9	24	HUAWEI TECHNOLOGIES CO.,LTD
7C3548	24	Transcend Information
7C35F8	24	Zhejiang Tmall Technology Co., Ltd.
7C3626	24	HUAWEI TECHNOLOGIES CO.,LTD
7C3866	24	Texas Instruments
7C386C	24	Real Time Logic
7C38AD	24	Samsung Electronics Co.,Ltd
7C3920	24	SSOMA SECURITY
7C3953	24	zte corporation
7C3985	24	HUAWEI TECHNOLOGIES CO.,LTD
7C3B2D	24	Apple, Inc.
7C3BD5	24	Imago Group
7C3CB6	24	Shenzhen Homecare Technology Co.,Ltd.
7C3D2B	24	Huawei Device Co., Ltd.
7C3E74	24	Huawei Device Co., Ltd.
7C3E82	24	Bouffalo Lab (Nanjing) Co., Ltd.
7C3E9D	24	PATECH
7C41A2	24	Nokia
7C438F	24	E-Band Communications Corp.
7C444C	24	Entertainment Solutions, S.L.
7C45D0	24	Shenzhen Wewins Wireless Co., ltd
7C45F9	24	IEEE Registration Authority
7C45F90	28	SENSeOR
7C45F91	28	Hunan Shengyun Photoelectric Technology Co., LTD
7C45F92	28	Dongguan Boyye Industrial Co., Ltd
7C45F93	28	Hangzhou LUXAR Technologies Co., Ltd
7C45F94	28	SPECS Surface Nano Analysis GmbH
7C45F95	28	Interactive Technologies, Inc.
7C45F96	28	HANK ELECTRONICS CO., LTD
7C45F97	28	Georg Fischer Piping Systems Ltd.
7C45F98	28	Feller AG
7C45F99	28	MIJ CO LTD
7C45F9A	28	qiio AG
7C45F9B	28	IngDan China-chip Electronic Technology(Wuxi) Co.,Ltd.
7C45F9C	28	Xemex NV
7C45F9D	28	Mobilaris Industrial Solutions
7C45F9E	28	Scania CV AB
7C4685	24	Motorola (Wuhan) Mobility Technologies Communication Co., Lt
7C477C	24	IEEE Registration Authority
7C477C0	28	BungBungame Inc
7C477C1	28	Photosynth Inc.
7C477C2	28	POWERLAND LIMITED
7C477C3	28	EyeLock LLC
7C477C4	28	RLC Electronics Systems
7C477C5	28	Midwest Microwave Solutions
7C477C6	28	Zerosystem LTD.Co
7C477C7	28	BlueSmart Technology Corporation
7C477C8	28	Shenzhen Eunicum Electric Co.,Ltd.
7C477C9	28	DaLian Cheering Tech Co.,Ltd
7C477CA	28	Dspread Technology (Beijing) Inc.
7C477CB	28	Hangzhou Yiyitaidi Information Technology Co., Ltd.
7C477CC	28	Annapurna labs
7C477CD	28	Speedifi Inc
7C477CE	28	I-Convergence.com
7C48B2	24	Vida Resources Lte Ltd
7C49B9	24	Plexus Manufacturing Sdn Bhd
7C49CF	24	eero inc.
7C49EB	24	XIAOMI Electronics,CO.,LTD
7C4A82	24	Portsmith LLC
7C4AA8	24	MindTree Wireless PVT Ltd
7C4B26	24	Apple, Inc.
7C4B78	24	Red Sun Synthesis Pte Ltd
7C4C58	24	Scale Computing, Inc.
7C4CA5	24	SKY UK LIMITED
7C4D8F	24	HP Inc.
7C4E09	24	Shenzhen Skyworth Wireless Technology Co.,Ltd
7C4F7D	24	Sawwave
7C4FAD	24	Espressif Inc.
7C4FB5	24	Arcadyan Corporation
7C4FCD	24	Apple, Inc.
7C5049	24	Apple, Inc.
7C5079	24	Intel Corporate
7C50DA	24	E.J Ward
7C5184	24	Unis Flash Memory Technology(Chengdu)Co.,Ltd.
7C5189	24	SG Wireless Limited
7C5259	24	Sichuan Jiuzhou Electronic Technology Co., Ltd.
7C534A	24	Metamako
7C55A7	24	Kastle Systems
7C55E7	24	YSI, Inc.
7C573C	24	Hewlett Packard Enterprise
7C574E	24	COBI GmbH
7C5758	24	HP Inc.
7C5A1C	24	Sophos Ltd
7C5A67	24	JNC Systems, Inc.
7C5C8D	24	EM Microelectronic
7C5CF8	24	Intel Corporate
7C5E98	24	eero inc.
7C604A	24	Avelon
7C6097	24	HUAWEI TECHNOLOGIES CO.,LTD
7C60DB	24	zte corporation
7C6130	24	Apple, Inc.
7C6166	24	Amazon Technologies Inc.
7C6193	24	HTC Corporation
7C62E7	24	Cisco Systems, Inc
7C6305	24	Amazon Technologies Inc.
7C6456	24	Samsung Electronics Co.,Ltd
7C646C	24	LG Electronics
7C669A	24	HUAWEI TECHNOLOGIES CO.,LTD
7C669D	24	Texas Instruments
7C66EF	24	Hon Hai Precision IND.CO.,LTD
7C67A2	24	Intel Corporate
7C67AB	24	Roku, Inc
7C68B9	24	Huawei Device Co., Ltd.
7C692B	24	HUAWEI TECHNOLOGIES CO.,LTD
7C696B	24	Atmosic Technologies
7C69F6	24	Cisco Systems, Inc
7C6A60	24	China Mobile Group Device Co.,Ltd.
7C6A8A	24	SINOBONDER Technology Co., Ltd.
7C6AB3	24	IBC TECHNOLOGIES INC.
7C6AC3	24	GatesAir, Inc
7C6ADB	24	SafeTone Technology Co.,Ltd
7C6AF3	24	Integrated Device Technology (Malaysia) Sdn. Bhd.
7C6B33	24	Tenyu Tech Co. Ltd.
7C6B52	24	Tigaro Wireless
7C6B9C	24	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
7C6BF7	24	NTI co., ltd.
7C6C39	24	PIXSYS SRL
7C6C8F	24	AMS NEVE LTD
7C6CE1	24	Shenzhen Honesty Electronics Co.,Ltd.
7C6CF0	24	Shenzhen TINNO Mobile Technology Corp.
7C6D12	24	Microsoft Corporation
7C6D62	24	Apple, Inc.
7C6DA6	24	Superwave Group LLC
7C6DF8	24	Apple, Inc.
7C6F06	24	Caterpillar Trimble Control Technologies
7C6FF8	24	ShenZhen ACTO Digital Video Technology Co.,Ltd.
7C70BC	24	IEEE Registration Authority
7C70BC0	28	Shanghai magcomm communication technology co ltd
7C70BC1	28	XD-GE Automation CO.,LTD
7C70BC2	28	Digital Lumens
7C70BC3	28	FLEXIM GmbH
7C70BC4	28	K-Vision Technology (Shanghai), Ltd
7C70BC5	28	Canary Connect, Inc.
7C70BC6	28	Bidgely
7C70BC7	28	Nomad Digital Ltd.
7C70BC8	28	Mennekes Elektrotechnik GmbH & Co. KG
7C70BC9	28	dogtra
7C70BCA	28	Motec GmbH
7C70BCB	28	Tohan　Engineering　Corporation
7C70BCC	28	Lukup Media
7C70BCD	28	mk-messtechnik GmbH
7C70BCE	28	HOPERUN MMAX DIGITAL PTE. LTD.
7C70BCF	28	Private
7C70DB	24	Intel Corporate
7C7176	24	Wuxi iData Technology Company Ltd.
7C726E	24	Ericsson AB
7C72E4	24	Unikey Technologies
7C72E7	24	Texas Instruments
7C738B	24	Cocoon Alarm Ltd
7C7398	24	Espressif Inc.
7C73EB	24	Huawei Device Co., Ltd.
7C752D	24	Samsung Electronics Co.,Ltd
7C7630	24	Shenzhen YOUHUA Technology Co., Ltd
7C7635	24	Intel Corporate
7C7668	24	HUAWEI TECHNOLOGIES CO.,LTD
7C7673	24	ENMAS GmbH
7C7716	24	Zyxel Communications Corporation
7C787E	24	Samsung Electronics Co.,Ltd
7C78B2	24	Wyze Labs Inc
7C79E8	24	PayRange Inc.
7C7A3C	24	New H3C Technologies Co., Ltd
7C7A53	24	Phytrex Technology Corp.
7C7A91	24	Intel Corporate
7C7B1C	24	Motorola Mobility LLC, a Lenovo Company
7C7B68	24	VIETNAM POST AND TELECOMMUNICATION INDUSTRY TECHNOLOGY JOIN 
7C7B8B	24	Control Concepts, Inc.
7C7BBF	24	Samsung Electronics Co.,Ltd
7C7BE4	24	Z'SEDAI KENKYUSHO CORPORATION
7C7D21	24	zte corporation
7C7D3D	24	HUAWEI TECHNOLOGIES CO.,LTD
7C7D41	24	Jinmuyu Electronics Co., Ltd.
7C7EF9	24	eero inc.
7C822D	24	Nortec
7C8274	24	Shenzhen Hikeen Technology CO.,LTD
7C8306	24	Glen Dimplex Nordic as
7C8334	24	IEEE Registration Authority
7C83340	28	Thermalimage
7C83341	28	Linear Logic LLC
7C83342	28	PEMtronics LLC
7C83343	28	Beijing Changkun Technology Co., Ltd.
7C83344	28	Fusus
7C83345	28	PRO BRAND TECHNOLOGY (TW)
7C83346	28	Wojinxin Beijing Technology Co., LTD
7C83347	28	ChengDU Yi Gong Intelligence Technology Co., Ltd.
7C83348	28	Silicon Xpandas Electronics Co., Ltd.
7C83349	28	SERNET (SUZHOU) TECHNOLOGIES CORPORATION
7C8334A	28	ENGINETECH (TIANJIN) COMPUTER CO.,LTD.
7C8334B	28	Shenzhen AZW Technology Co., Ltd.
7C8334C	28	Hunan Datang Xianyi Technology Co.,Ltd
7C8334D	28	MSV elektronika s.r.o.
7C8334E	28	Balter GmbH
7C8437	24	China Post Communications Equipment Co., Ltd.
7C852F	24	Huawei Device Co., Ltd.
7C8530	24	Nokia
7C8767	24	Cisco Systems, Inc
7C87CE	24	Espressif Inc.
7C8899	24	FN-LINK TECHNOLOGY Ltd.
7C8931	24	Huawei Device Co., Ltd.
7C8956	24	Samsung Electronics Co.,Ltd
7C89C1	24	Palo Alto Networks
7C8AE1	24	COMPAL INFORMATION (KUNSHAN) CO., LTD.
7C8BB5	24	Samsung Electronics Co.,Ltd
7C8BC1	24	Infinix mobility limited
7C8BCA	24	TP-LINK TECHNOLOGIES CO.,LTD.
7C8C09	24	Mellanox Technologies, Inc.
7C8D91	24	Shanghai Hongzhuo Information Technology co.,LTD
7C8D9C	24	Edgecore Americas Networking Corporation
7C8EE4	24	Texas Instruments
7C8FDE	24	DWnet Technologies(Suzhou) Corporation
7C90E9	24	GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.,LTD
7C9122	24	Samsung Electronics Co.,Ltd
7C942A	24	HUAWEI TECHNOLOGIES CO.,LTD
7C949F	24	Shenzhen iComm Semiconductor CO.,LTD
7C94B2	24	Philips Healthcare PCCI
7C95B1	24	Extreme Networks Headquarters
7C95F3	24	Cisco Systems, Inc
7C96D2	24	Fihonest communication co.,Ltd
7C9763	24	Openmatics s.r.o.
7C97E1	24	Huawei Device Co., Ltd.
7C9824	24	Sagemcom Broadband SAS
7C992E	24	Shanghai Notion lnformatio Technology Co.,Ltd.
7C9946	24	Sector Alarm Tech S.L.
7C9A1D	24	Apple, Inc.
7C9A54	24	Vantiva USA LLC
7C9A9B	24	VSE valencia smart energy
7C9EBD	24	Espressif Inc.
7C9F07	24	CIG SHANGHAI CO LTD
7CA05E	24	Motorola Mobility LLC, a Lenovo Company
7CA15D	24	GN ReSound A/S
7CA177	24	HUAWEI TECHNOLOGIES CO.,LTD
7CA1AE	24	Apple, Inc.
7CA236	24	Verizon Connect
7CA237	24	King Slide Technology CO., LTD.
7CA23E	24	HUAWEI TECHNOLOGIES CO.,LTD
7CA29B	24	D.SignT GmbH & Co. KG
7CA449	24	Xiaomi Communications Co Ltd
7CA4F7	24	Extreme Networks Headquarters
7CA53E	24	Motorola Mobility LLC, a Lenovo Company
7CA58F	24	shenzhen Qikai Electronic Co., Ltd.
7CA61D	24	MHL, LLC
7CA62A	24	Hewlett Packard Enterprise
7CA7B0	24	SHENZHEN BILIAN ELECTRONIC CO.，LTD
7CA85D	24	RONGCHEENG GOER TECHNOLOGY CO.,LTD.
7CA8EC	24	Hewlett Packard Enterprise
7CA909	24	Hui Zhou Gaoshengda Technology Co.,LTD
7CA96B	24	Syrotech Networks. Ltd.
7CA97D	24	Objenious
7CAADE	24	AltoBeam Inc.
7CAB25	24	MESMO TECHNOLOGY INC.
7CAB60	24	Apple, Inc.
7CACB2	24	Bosch Software Innovations GmbH
7CAD4F	24	Cisco Systems, Inc
7CAD74	24	Cisco Systems, Inc
7CAF77	24	Nokia
7CB03E	24	OSRAM GmbH
7CB073	24	Realme Chongqing Mobile Telecommunications Corp.,Ltd.
7CB0C2	24	Intel Corporate
7CB15D	24	HUAWEI TECHNOLOGIES CO.,LTD
7CB177	24	Satelco AG
7CB21B	24	Cisco SPVTG
7CB232	24	Hui Zhou Gaoshengda Technology Co.,LTD
7CB25C	24	Acacia Communications
7CB27D	24	Intel Corporate
7CB30A	24	zte corporation
7CB353	24	Cisco Systems, Inc
7CB37B	24	Qingdao Intelligent&Precise Electronics Co.,Ltd.
7CB40F	24	Fibocom Wireless Inc.
7CB542	24	ACES Technology
7CB566	24	Intel Corporate
7CB59B	24	TP-LINK TECHNOLOGIES CO.,LTD.
7CB59F	24	HUAWEI TECHNOLOGIES CO.,LTD
7CB68D	24	Mist Systems, Inc.
7CB733	24	ASKEY COMPUTER CORP
7CB77B	24	Paradigm Electronics Inc
7CB8DA	24	Murata Manufacturing Co., Ltd.
7CB8E6	24	GREE ELECTRIC APPLIANCES, INC. OF ZHUHAI
7CB94C	24	Bouffalo Lab (Nanjing) Co., Ltd.
7CB960	24	Shanghai X-Cheng telecom LTD
7CBAC0	24	EVBox BV
7CBAC6	24	Solar Manager AG
7CBACC	24	IEEE Registration Authority
7CBACC0	28	TGT Limited
7CBACC1	28	Changsha SUNYE Electric Co., Ltd.
7CBACC2	28	Maco Lighting Pty. Ltd.
7CBACC3	28	Izkare
7CBACC4	28	Sun Asia Trade Co.
7CBACC5	28	Fortem Technologies, Inc.
7CBACC6	28	Fossil Power Systems Inc
7CBACC7	28	Virgin Orbit
7CBACC8	28	Collinear Networks Inc.
7CBACC9	28	Yongguan Electronic Technology (D.G)LTD
7CBACCA	28	Annapurna labs
7CBACCB	28	Briowireless Inc.
7CBACCC	28	Flying Loft Inc.
7CBACCD	28	SIGMA-ELEKTRO GmbH
7CBACCE	28	ALPHA TECHNOLOGIES, LLC
7CBB6F	24	Cosco Electronics Co., Ltd.
7CBB8A	24	Nintendo Co., Ltd.
7CBC84	24	IEEE Registration Authority
7CBC840	28	AG Neovo
7CBC841	28	Xiamen Mage Information Technology Co.,Ltd.
7CBC842	28	3S Technology Co., Ltd.
7CBC843	28	Shanghai Yitu Technology Co. Ltd
7CBC844	28	AUMOVIO France S.A.S.
7CBC845	28	Nanning auto digital technology co.,LTD
7CBC846	28	Société de Transport de Montréal
7CBC847	28	Xuji Changnan Communication Equipment Co., Ltd.
7CBC848	28	Shenzhen Kuang-chi  Space Technology Co., Ltd.
7CBC849	28	HITIQ LIMITED
7CBC84A	28	OPNT BV
7CBC84B	28	Guangzhou Puppyrobot Technology Co.Ltd Beijing Branch
7CBC84C	28	Tibit Communications
7CBC84D	28	VANTAGE INTEGRATED SECURITY SOLUTIONS PVT LTD
7CBC84E	28	Beijing Topnew Group Co., Ltd
7CBD06	24	AE REFUsol
7CBECE	24	Private
7CBF77	24	SPEEDTECH CORP.
7CBF88	24	Mobilicom LTD
7CBFAE	24	Renesas Electronics (Penang) Sdn. Bhd.
7CBFB1	24	Commscope
7CC025	24	Palo Alto Networks
7CC06F	24	Apple, Inc.
7CC0AA	24	Microsoft Corporation
7CC177	24	INGRAM MICRO SERVICES
7CC178	24	Ericsson AB
7CC180	24	Apple, Inc.
7CC225	24	Samsung Electronics Co.,Ltd
7CC255	24	Super Micro Computer, Inc.
7CC294	24	Beijing Xiaomi Mobile Software Co., Ltd
7CC2C6	24	TP-Link Systems Inc
7CC385	24	HUAWEI TECHNOLOGIES CO.,LTD
7CC3A1	24	Apple, Inc.
7CC4EF	24	Devialet
7CC518	24	vivo Mobile Communication Co., Ltd.
7CC537	24	Apple, Inc.
7CC6B6	24	Silicon Laboratories
7CC6C4	24	Kolff Computer Supplies b.v.
7CC709	24	SHENZHEN RF-LINK TECHNOLOGY CO.,LTD.
7CC74A	24	Fiberhome Telecommunication Technologies Co.,LTD
7CC77E	24	Fiberhome Telecommunication Technologies Co.,LTD
7CC790	24	Palo Alto Networks
7CC882	24	HUAWEI TECHNOLOGIES CO.,LTD
7CC8AB	24	Acro Associates, Inc.
7CC8D0	24	TIANJIN YAAN TECHNOLOGY CO., LTD.
7CC8D7	24	Damalisk
7CC8DF	24	Apple, Inc.
7CC926	24	Wuhan GreeNet Information Service Co.,Ltd.
7CC95A	24	Dell EMC
7CC95E	24	Dongguan Liesheng Electronic Co., Ltd.
7CCB0D	24	Antaira Technologies, LLC
7CCBE2	24	IEEE Registration Authority
7CCBE20	28	Heyuan Yongyida Technology Holdings Co.,Ltd.
7CCBE21	28	CeoTronics AG
7CCBE22	28	1000eyes GmbH
7CCBE23	28	Astrum Technologies CC
7CCBE24	28	Ningbo bird sales co.,LTD
7CCBE25	28	DTECH Labs, Inc.
7CCBE26	28	SY Electronics Limited
7CCBE27	28	Hangzhou Kaicom Communication Co.,Ltd
7CCBE28	28	Polarteknik Oy
7CCBE29	28	Hangzhou Haohaokaiche Technology Co.,Ltd.
7CCBE2A	28	Shanghai Institute of Applied Physics, Chinese Academy of Sc
7CCBE2B	28	Easy Broadband Technology Co., Ltd.
7CCBE2C	28	mirakonta s.l.
7CCBE2D	28	optilink networks pvt ltd
7CCBE2E	28	Aplex Technology Inc.
7CCC1F	24	Sichuan Tianyi Comheart Telecom Co.,LTD
7CCCB8	24	Intel Corporate
7CCCFC	24	Quectel Wireless Solutions Co.,Ltd.
7CCD11	24	MS-Magnet
7CCD3C	24	Guangzhou Juzing Technology Co., Ltd
7CCF0F	24	LCFC(Hefei) Electronics Technology co., ltd
7CCF4E	24	FINE TRIUMPH TECHNOLOGY CORP.,LTD.
7CCFCF	24	Shanghai SEARI Intelligent System Co., Ltd
7CD1AD	24	Apple, Inc.
7CD1C3	24	Apple, Inc.
7CD2DA	24	Apple, Inc.
7CD30A	24	INVENTEC CORPORATION
7CD3E5	24	HUAWEI TECHNOLOGIES CO.,LTD
7CD44D	24	Shanghai Moorewatt Energy Technology Co.,Ltd
7CD4A8	24	Sagemcom Broadband SAS
7CD566	24	Amazon Technologies Inc.
7CD62C	24	Apple, Inc.
7CD661	24	Xiaomi Communications Co Ltd
7CD762	24	Freestyle Technology Pty Ltd
7CD844	24	Enmotus Inc
7CD95C	24	Google, Inc.
7CD9A0	24	HUAWEI TECHNOLOGIES CO.,LTD
7CD9F4	24	UAB "Teltonika Telematics"
7CD9FE	24	New Cosmos Electric Co., Ltd.
7CDA84	24	Dongnian Networks Inc.
7CDAC3	24	Sichuan Tianyi Comheart Telecom Co.,LTD
7CDB98	24	ASKEY COMPUTER CORP
7CDC73	24	HUAWEI TECHNOLOGIES CO.,LTD
7CDCCC	24	BEIJING STARBLAZE TECHNOLOGY CO.,LTD
7CDD11	24	Chongqing MAS SCI&TECH.Co.,Ltd
7CDD20	24	IOXOS Technologies S.A.
7CDD76	24	Suzhou Hanming Technologies Co., Ltd.
7CDD90	24	Shenzhen Ogemray Technology Co., Ltd.
7CDDE9	24	ATOM tech Inc.
7CDE78	24	New H3C Technologies Co., Ltd
7CDFA1	24	Espressif Inc.
7CE044	24	NEON Inc
7CE152	24	THE GOODYEAR TIRE & RUBBER COMPANY
7CE1FF	24	Computer Performance, Inc. DBA Digital Loggers, Inc.
7CE269	24	Texas Instruments
7CE2CA	24	Juniper Networks
7CE4AA	24	Private
7CE524	24	Quirky, Inc.
7CE53F	24	HUAWEI TECHNOLOGIES CO.,LTD
7CE56B	24	ESEN Optoelectronics Technology Co.,Ltd.
7CE712	24	Quectel Wireless Solutions Co.,Ltd.
7CE87F	24	Sagemcom Broadband SAS
7CE8B1	24	Espressif Inc.
7CE913	24	Fantasia Trading LLC
7CE97C	24	ITEL MOBILE LIMITED
7CE9D3	24	Hon Hai Precision Ind. Co.,Ltd.
7CEB7F	24	Dmet Products Corp.
7CEBAE	24	Ridgeline Instruments
7CEBEA	24	ASCT
7CEC79	24	Texas Instruments
7CEC9B	24	Fuzhou Teraway Information Technology Co.,Ltd
7CECB1	24	Apple, Inc.
7CED8D	24	Microsoft
7CEDC6	24	Amazon Technologies Inc.
7CEE7B	24	Logically Us Ltd
7CEF18	24	Creative Product Design Pty. Ltd.
7CEF40	24	Nextorage Corporation
7CEF61	24	STR Elektronik Josef Schlechtinger GmbH
7CEF8A	24	Inhon International Ltd.
7CF05F	24	Apple, Inc.
7CF098	24	Bee Beans Technologies, Inc.
7CF0BA	24	Linkwell Telesystems Pvt Ltd
7CF0E5	24	OnePlus Technology (Shenzhen) Co., Ltd
7CF17E	24	TP-Link Systems Inc
7CF2DD	24	Vence Corp
7CF31B	24	LG Electronics (Mobile Communications)
7CF34D	24	Apple, Inc.
7CF429	24	NUUO Inc.
7CF462	24	BEIJING HUAWOO TECHNOLOGIES CO.LTD
7CF666	24	Tuya Smart Inc.
7CF854	24	Samsung Electronics Co.,Ltd
7CF880	24	Cisco Systems, Inc
7CF90E	24	Samsung Electronics Co.,Ltd
7CF95C	24	U.I. Lapp GmbH
7CF9A0	24	Fiberhome Telecommunication Technologies Co.,LTD
7CFA80	24	JiangSu Fulian Communication Technology Co., Ltd
7CFAD6	24	Realme Chongqing Mobile Telecommunications Corp.,Ltd.
7CFADF	24	Apple, Inc.
7CFC16	24	Apple, Inc.
7CFC3C	24	Visteon Corporation
7CFCFD	24	Fiberhome Telecommunication Technologies Co.,LTD
7CFD6B	24	Xiaomi Communications Co Ltd
7CFD82	24	GUANGDONG GENIUS TECHNOLOGY CO., LTD.
7CFE28	24	Salutron Inc.
7CFE4E	24	Shenzhen Safe vision Technology Co.,LTD
7CFE62	24	ShenZhen XinZhongXin Technology Co.， Ltd
7CFE90	24	Mellanox Technologies, Inc.
7CFF4D	24	AVM Audiovisuelles Marketing und Computersysteme GmbH
7CFF62	24	Huizhou Super Electron Technology Co.,Ltd.
80000B	24	Intel Corporate
800010	24	AT&T
80006E	24	Apple, Inc.
80015C	24	Synaptics, Inc
800184	24	HTC Corporation
80029C	24	Gemtek Technology Co., Ltd.
8002DF	24	ORA Inc.
8002F4	24	IEEE Registration Authority
8002F40	28	BK Networks Co,. Ltd.
8002F41	28	Sichuan lookout environment protection technology co.,Ltd
8002F42	28	Beijing Cybercore
8002F43	28	Shenzhen Suanzi Technology Co., Ltd
8002F44	28	Infors AG
8002F45	28	Sichuan Fanyi Technology Co. Ltd.
8002F46	28	Mech-Mind Robotics Technologies Ltd.
8002F47	28	Lazer Safe Pty Ltd
8002F48	28	Annapurna labs
8002F49	28	XUNDI(XIAMEN) ELECTRONIC TECHNOLOGY CO.,LTD.
8002F4A	28	PassiveLogic
8002F4B	28	Baicells Technologies Co., Ltd
8002F4C	28	Wuhan Glory Road Intelligent Technology Co., Ltd.
8002F4D	28	Jiangsu Vedkang Medicl Sclence and Technology Co.,Ltd
8002F4E	28	Alfred Systems Inc
80030D	24	CANON INC.
800384	24	Ruckus Wireless
